#Mod_Status,#Mod_Name,#Nexus_ID,#Mod_Nexus_URL,#Mod_Version,#Download_File_Name
"+","Animated Eating Redux - Basic Dining Set Tankard Patch",49920,"https://www.nexusmods.com/skyrimspecialedition/mods/49920","1.1.0.0","Animated Eating Redux - Basic Dining Set Tankard Replacer-49920-1-1-1649462398.7z"
"+","Seamless Varied Masculine Idles OAR",96504,"https://www.nexusmods.com/skyrimspecialedition/mods/96504","1.1.0.0","Seamless Varied Masculine Idles OAR-96504-1-1-1699467882.zip"
"+","Seamless Varied Feminine Idles OAR",92226,"https://www.nexusmods.com/skyrimspecialedition/mods/92226","1.4.0.0","Seamless Varied Feminine Idles OAR-92226-1-4-1713110723.zip"
"+","Sleeping Expanded - Animations and NPC Reactions",59250,"https://www.nexusmods.com/skyrimspecialedition/mods/59250","1.22.0.0","Sleeping Expanded-59250-1-22-1670752210.zip"
"+","Take a Seat - New OAR Sitting Animations",54193,"https://www.nexusmods.com/skyrimspecialedition/mods/54193","f1.01","Take a Seat - OAR Animations-54193-1-01-1685814645.zip"
"+","Use Those Blankets",75481,"https://www.nexusmods.com/skyrimspecialedition/mods/75481","2.11.0.0","Use Those Blankets-75481-2-11-1692034218.rar"
"+","Use Those Blankets - Your Own Textures",75481,"https://www.nexusmods.com/skyrimspecialedition/mods/75481","2.0.0.0","Noble Sheets Use Your Own Textures-75481-2-0-1670754201.zip"
"-","Combat Animation_separator",-1,"","",""
"+","Conditional Armor Type Animations",51507,"https://www.nexusmods.com/skyrimspecialedition/mods/51507","1.3.0.0c","Conditional Armor Type Animations-51507-1-3c-1687702364.7z"
"+","CATA Addon - Female Runway Animations",51198,"https://www.nexusmods.com/skyrimspecialedition/mods/51198","1.3.0.0c","CATA Addon - Female Runway Animations-51198-1-3c-1687702346.7z"
"+","Goetia Animations - Conditional Shouts",76388,"https://www.nexusmods.com/skyrimspecialedition/mods/76388","1.2.0.0","Goetia Animations - Conditional Shouts-76388-1-2-1664660844.7z"
"+","Goetia Animations - Female Idle Walk And Run",68005,"https://www.nexusmods.com/skyrimspecialedition/mods/68005","1.2.0.0c","CATA Addon - Goetia female idle Walk Run-68005-1-2c-1687702348.7z"
"+","Goetia Animations - Male Idle Walk And Run",68625,"https://www.nexusmods.com/skyrimspecialedition/mods/68625","1.3.0.0c","CATA Addon - Goetia male idle Walk Run-68625-1-3c-1687702350.7z"
"+","Goetia Animations - Enchanted Staves",71110,"https://www.nexusmods.com/skyrimspecialedition/mods/71110","1.51.0.0","Goetia Animations - Enchanted Staves-71110-1-51-1657727300.7z"
"+","Goetia Animations - Magic Spell Casting",70204,"https://www.nexusmods.com/skyrimspecialedition/mods/70204","1.4.0.0","Goetia Animations - Magic Spell Casting-70204-1-4-1656370500.7z"
"+","Goetia Animations - Sneak Magic",75482,"https://www.nexusmods.com/skyrimspecialedition/mods/75482","1.1.0.0","Goetia Animations - Sneak Magic-75482-1-1-1663713147.7z"
"+","Goetia Animations - Sprint",69409,"https://www.nexusmods.com/skyrimspecialedition/mods/69409","1.0.0.0c","CATA Addon - Goetia Animations Sprint-69409-1-0c-1687702347.7z"
"+","Leviathan Animations - Two-Handed High Stance",47092,"https://www.nexusmods.com/skyrimspecialedition/mods/47092","1.4.0.0","Leviathan Animations - Two-Handed High Stance SE-47092-1-4-1622760836.7z"
"+","Leviathan Animations - Two-Handed Normal Attacks",48550,"https://www.nexusmods.com/skyrimspecialedition/mods/48550","1.2.0.0","Leviathan Animations - Two-Handed Normal Attacks For High Stance-48550-1-2-1622761129.7z"
"+","Leviathan Animations - Two-Handed Power Attacks",50545,"https://www.nexusmods.com/skyrimspecialedition/mods/50545","1.4.0.0c","Leviathan Animations - Two-Handed Power Attacks For High Stance-50545-1-4c-1672866499.7z"
"+","Leviathan Animations II - Female Idle Walk And Run",80760,"https://www.nexusmods.com/skyrimspecialedition/mods/80760","2.3.0.0c","CATA Addon - Leviathan II Female Idle Walk Run-80760-2-3c-1687702353.7z"
"+","Leviathan Animations II - Male Idle Walk And Run",81463,"https://www.nexusmods.com/skyrimspecialedition/mods/81463","2.3.0.0c","CATA Addon - Leviathan II Male Idle Walk Run-81463-2-3c-1687702355.7z"
"+","Leviathan Animations II - Sprint",82603,"https://www.nexusmods.com/skyrimspecialedition/mods/82603","2.4.0.0c","CATA Addon - Leviathan Animations II Sprint-82603-2-4c-1687702352.7z"
"+","Leviathan Animations II - Greatsword Sneak Locomotion And Attacks",99073,"https://www.nexusmods.com/skyrimspecialedition/mods/99073","1.0.0.0","Leviathan animations II - Greatsword Sneak-99073-1-0-1692886637.7z"
"+","Leviathan Animations II - Greatsword Non Combat Locomotion",84201,"https://www.nexusmods.com/skyrimspecialedition/mods/84201","1.0.0.0","Leviathan Animations II - Greatsword Non Combat Locomotion-84201-1-0-1675528954.7z"
"+","Leviathan Animations II - Greatsword Non Combat Locomotion - Simple Idle",84201,"https://www.nexusmods.com/skyrimspecialedition/mods/84201","1.0.0.0","Leviathan Animations II - Greatsword Non Combat Locomotion - Simple Idle-84201-1-0-1675529023.7z"
"+","Leviathan Animations II - Greatsword Low Stance",86183,"https://www.nexusmods.com/skyrimspecialedition/mods/86183","1.0.0.0","Leviathan Animations II - Greatsword Low Stance-86183-1-0-1677861203.7z"
"+","Leviathan Animations II - Greatsword Power Attacks",92266,"https://www.nexusmods.com/skyrimspecialedition/mods/92266","1.1.0.0","Leviathan Animations II - Greatsword Power Attacks-92266-1-1-1685388417.7z"
"+","Leviathan Animations II - Greatsword Sprint Attacks",92266,"https://www.nexusmods.com/skyrimspecialedition/mods/92266","1.0.0.0","Leviathan Animations II Greatsword Sprint Attacks-92266-1-0-1685181174.7z"
"+","Vanargand Animations - Archery",60323,"https://www.nexusmods.com/skyrimspecialedition/mods/60323","1.0.0.0","Vanargand Animations - Archery-60323-1-0-1639867022.7z"
"+","Vanargand Animations - Crossbows",66286,"https://www.nexusmods.com/skyrimspecialedition/mods/66286","1.0.0.0","Vanargand Animations - Crossbows-66286-1-0-1649585426.7z"
"+","Vanargand Animations - Dual Wield Normal and Power Attacks",63566,"https://www.nexusmods.com/skyrimspecialedition/mods/63566","1.0.0.0","Vanargand Animations - Dual Wield Attacks-63566-1-0-1644786147.7z"
"+","Vanargand Animations - Dual Wield Sneak Strikes",64216,"https://www.nexusmods.com/skyrimspecialedition/mods/64216","1.0.0.0","Vanargand Animations - Dual Wield Sneak Strikes-64216-1-0-1645813777.7z"
"+","Vanargand Animations - Dual Wield Sneak Thrusts",64577,"https://www.nexusmods.com/skyrimspecialedition/mods/64577","1.0.0.0","Vanargand Animations - Dual Wield Sneak Thrusts-64577-1-0-1646513184.7z"
"+","Vanargand Animations - One Handed Normal Attacks",58326,"https://www.nexusmods.com/skyrimspecialedition/mods/58326","1.1.0.0","Vanargand Animations - One handed Normal Attacks-58326-1-1-1636745710.7z"
"+","Vanargand Animations - One Handed Mid Stance",57544,"https://www.nexusmods.com/skyrimspecialedition/mods/57544","1.2.0.0","Vanargand Animations - One handed Mid Stance-57544-1-2-1637000570.7z"
"+","Vanargand Animations - One Handed Power Attacks",58997,"https://www.nexusmods.com/skyrimspecialedition/mods/58997","1.2.0.0","Vanargand Animations - One Handed Power Attacks-58997-1-2-1637780789.7z"
"+","Vanargand Animations - Sneak Archery",56788,"https://www.nexusmods.com/skyrimspecialedition/mods/56788","1.4.0.0","Vanargand Animations - Sneak Archery-56788-1-4-1634237551.7z"
"+","Vanargand Animations - Sneak Crossbows",67282,"https://www.nexusmods.com/skyrimspecialedition/mods/67282","1.0.0.0b","Vanargand Animations - Sneak Crossbows-67282-1-0b-1656114642.7z"
"+","Vanargand Animations - Sneak Idle Walk and Run",54351,"https://www.nexusmods.com/skyrimspecialedition/mods/54351","1.1.0.0","Vanargand Animations - Sneak Idle Walk and Run-54351-1-1-1630433273.7z"
"+","Vanargand Animations - Sneak Thrust Attacks",55031,"https://www.nexusmods.com/skyrimspecialedition/mods/55031","1.1.0.0b","Vanargand Animations - Sneak Thrust Attacks 1.1b-55031-1-1b-1630961280.7z"
"+","Vanargand Animations - Sneak Strike Attacks",55420,"https://www.nexusmods.com/skyrimspecialedition/mods/55420","1.1.0.0","Vanargand Animations - Sneak Strike Attacks-55420-1-1-1631370169.7z"
"+","Vanargand Animations II - Male Idle Walk And Run",99999,"https://www.nexusmods.com/skyrimspecialedition/mods/99999","1.0.0.0","CATA Addon - Vanargand II Male Idle Walk Run-99999-1-0-1695014799.7z"
"+","Vanargand Animations II - Female Idle Walk And Run",100000,"https://www.nexusmods.com/skyrimspecialedition/mods/100000","1.1.0.0","CATA Addon - Vanargand II Female Idle Walk Run-100000-1-1-1693937298.7z"
"+","Vanargand Animations II - Sprint",101688,"https://www.nexusmods.com/skyrimspecialedition/mods/101688","1.0.0.0","CATA Addon - Vanargand Animations II Sprint-101688-1-0-1696181320.7z"
"+","Vanargand Animations II - Unarmed Non Combat Locomotion",105376,"https://www.nexusmods.com/skyrimspecialedition/mods/105376","1.0.0.0","Vanargand Animations II - Unarmed Non Combat-105376-1-0-1700731715.7z"
"+","Vanargand Animations II - Unarmed Normal And Power Attacks",117328,"https://www.nexusmods.com/skyrimspecialedition/mods/117328","1.0.0.0","Vanargand Animations II - Unarmed Attacks-117328-1-0-1713681436.7z"
"+","Vanargand Animations II - Unarmed Pugilism Stance",109684,"https://www.nexusmods.com/skyrimspecialedition/mods/109684","1.1.0.0","Vanargand Animations II - Unarmed Pugilism Stance-109684-1-1-1706402008.7z"
"+","Randomized Normal Attack OAR",95439,"https://www.nexusmods.com/skyrimspecialedition/mods/95439","1.0.0.0","Randomized Normal Attack-95439-1-0-1688896762.7z"
"+","DCA - Dragon Combat Animations",123113,"https://www.nexusmods.com/skyrimspecialedition/mods/123113","1.0.0.0","DAC v1.0-123113-1-0-1719844728.7z"
"+","Draugr Battleaxe and Warhammer Attack Animation",86584,"https://www.nexusmods.com/skyrimspecialedition/mods/86584","1.0.0.0","Draugr 2HW Attack Animation-86584-1-0-1678283072.rar"
"+","Draugr Greatsword Animation",114721,"https://www.nexusmods.com/skyrimspecialedition/mods/114721","1.0.0.0","Draugr Greatsword Animation-114721-1-0-1711086679.rar"
"+","Draugr Magic Casting Animation",73876,"https://www.nexusmods.com/skyrimspecialedition/mods/73876","1.2.0.0","Draugr Magic Casting Animation-73876-1-1-1722577020.rar"
"+","Draugr One-handed Attack Animation",74685,"https://www.nexusmods.com/skyrimspecialedition/mods/74685","1.2.0.0","Draugr One-handed Animation 1.2-74685-1-2-1716723084.rar"
"+","Draugr One-Handed Movement",114792,"https://www.nexusmods.com/skyrimspecialedition/mods/114792","1.0.0.0","Draugr One-Handed Movement-114792-1-0-1711173301.rar"
"+","Draugr Unarmed Attack Animation",66345,"https://www.nexusmods.com/skyrimspecialedition/mods/66345","1.1.0.0","Draugr Unarmed Attack Animation-66345-1-1-1717231742.rar"
"+","Draugr Stagger Animation",64684,"https://www.nexusmods.com/skyrimspecialedition/mods/64684","2.0.0.0","Simple Draugr Stagger Animation-64684-2-0-1671539930.7z"
"+","Feral - Claw Unarmed Attacks",34552,"https://www.nexusmods.com/skyrimspecialedition/mods/34552","2.0.0.0","Feral - Go for the Throat SSE v2.0-34552-2-0-1588715001.7z"
"+","Large Stagger Animation",68696,"https://www.nexusmods.com/skyrimspecialedition/mods/68696","1.2.0.0","DAR stagger only for npcs-68696-1-2-1653964810.7z"
"+","New Creature Animation - Falmer",83572,"https://www.nexusmods.com/skyrimspecialedition/mods/83572","1.0.0.0","Falmer Animation-83572-1-0-1674868487.7z"
"+","New Creature Animation - Frost Atronach",84568,"https://www.nexusmods.com/skyrimspecialedition/mods/84568","1.0.0.0","Frost Atronach Animation-84568-1-0-1676430096.7z"
"+","New Creature Animation - Giant",83317,"https://www.nexusmods.com/skyrimspecialedition/mods/83317","0.9.0.0b","Giant Animation Fast-83317-0-9beta-1674622237.7z"
"+","New Creature Animation - Lurker",83105,"https://www.nexusmods.com/skyrimspecialedition/mods/83105","1.0.0.0","Lurker Animation-83105-1-0-1674881195.7z"
"+","New Creature Animation - Riekling and Goblin",82974,"https://www.nexusmods.com/skyrimspecialedition/mods/82974","1.0.0.0","Riekling Animation-82974-1-0-1674114968.7z"
"+","New Creature Animation - Troll",84026,"https://www.nexusmods.com/skyrimspecialedition/mods/84026","1.0.0.0","Troll Animation - with Drop Kick-84026-1-0-1676424441.7z"
"+","New Creature Animation - Werewolf",83806,"https://www.nexusmods.com/skyrimspecialedition/mods/83806","1.1.0.0","Werewolf Animation-83806-1-1-1675350503.7z"
"+","No Spinning Death Animation SE",1432,"https://www.nexusmods.com/skyrimspecialedition/mods/1432","1.31.0.0","No Spinning Death Animation MERGED-1432-1-31.zip"
"+","Gameplay_separator",-1,"","",""
"+","Mysticism - A Magic Overhaul",27839,"https://www.nexusmods.com/skyrimspecialedition/mods/27839","2.4.2.0","Mysticism - A Magic Overhaul-27839-2-4-2-1712790317.7z"
"+","Abyss",83329,"https://www.nexusmods.com/skyrimspecialedition/mods/83329","3.1.6.0","Abyss-83329-3-1-6-1708252797.7z"
"+","Arcane",91602,"https://www.nexusmods.com/skyrimspecialedition/mods/91602","1.1.7.0","Arcane-91602-1-1-7-1708251090.7z"
"+","Arclight",90405,"https://www.nexusmods.com/skyrimspecialedition/mods/90405","1.1.6.0","Arclight-90405-1-1-6-1708251594.7z"
"+","Bloodmoon",84304,"https://www.nexusmods.com/skyrimspecialedition/mods/84304","2.0.6.0","Bloodmoon-84304-2-0-6-1708252698.7z"
"+","Desecration",90832,"https://www.nexusmods.com/skyrimspecialedition/mods/90832","1.1.8.0","Desecration-90832-1-1-8-1708251301.7z"
"+","Flames of Coldharbour",85425,"https://www.nexusmods.com/skyrimspecialedition/mods/85425","1.3.2.0","Flames of Coldharbour-85425-1-3-2-1708253765.7z"
"+","Inquisition",74302,"https://www.nexusmods.com/skyrimspecialedition/mods/74302","2.0.1.0","Inquisition-74302-2-0-1-1709481300.7z"
"+","Lunaris",80852,"https://www.nexusmods.com/skyrimspecialedition/mods/80852","1.3.6.0","Lunaris-80852-1-3-6-1708253897.7z"
"+","Natura",77826,"https://www.nexusmods.com/skyrimspecialedition/mods/77826","4.0.5.0","Natura-77826-4-0-5-1696964402.7z"
"+","Necrom",86292,"https://www.nexusmods.com/skyrimspecialedition/mods/86292","2.0.6.0","Necrom-86292-2-0-6-1708252223.7z"
"+","Necrotic",101898,"https://www.nexusmods.com/skyrimspecialedition/mods/101898","1.0.3.0","Necrotic-101898-1-0-3-1708250815.7z"
"+","Stellaris",86833,"https://www.nexusmods.com/skyrimspecialedition/mods/86833","2.0.7.0","Stellaris-86833-2-0-7-1708251803.7z"
"+","Vulcano",88689,"https://www.nexusmods.com/skyrimspecialedition/mods/88689","1.2.6.0","Vulcano-88689-1-2-6-1708251740.7z"
"+","Adamant - A Perk Overhaul",30191,"https://www.nexusmods.com/skyrimspecialedition/mods/30191","5.9.2.0","Adamant - A Perk Overhaul-30191-5-9-2-1715101901.7z"
"+","Adamant - Bard Perks Addon",30191,"https://www.nexusmods.com/skyrimspecialedition/mods/30191","1.1.1.0","Adamant - Bard Perks Addon-30191-1-1-1-1702323805.7z"
"+","Adamant - Smithing Addon",30191,"https://www.nexusmods.com/skyrimspecialedition/mods/30191","5.4.6.0","Adamant - Smithing Addon-30191-5-4-6-1654728794.7z"
"+","Adamant Tweaks for ADXP and VR",94555,"https://www.nexusmods.com/skyrimspecialedition/mods/94555","1.2.0.0","Main-94555-1-2-1694185644.zip"
"+","Adamant Tweaks for ADXP and VR - Bard Perks",94555,"https://www.nexusmods.com/skyrimspecialedition/mods/94555","1.1.0.0","Bard Perks Addon Tweaks-94555-1-1-1696181079.zip"
"+","Hand to Hand - An Adamant Addon",59790,"https://www.nexusmods.com/skyrimspecialedition/mods/59790","1.5.8.0","Hand to Hand - An Adamant Addon-59790-1-5-8-1707850577.7z"
"+","Hand to Hand - An Adamant Addon VR DLL",127697,"https://www.nexusmods.com/skyrimspecialedition/mods/127697","1.5.0.0..8.1","Hand to Hand - An Adamant Addon VR DLL-127697-1-5--8-1-1724640817.7z"
"+","Adamant Hand to Hand Tweaks for ADXP and VR",94179,"https://www.nexusmods.com/skyrimspecialedition/mods/94179","1.0.0.0","Adamant - Hand to Hand Tweaks for ADXP-94179-1-0-1687629435.zip"
"+","Aetherius - A Race Overhaul",26686,"https://www.nexusmods.com/skyrimspecialedition/mods/26686","2.14.1.0","Aetherius - A Race Overhaul-26686-2-14-1-1719514447.7z"
"+","Apothecary - An Alchemy Overhaul",52130,"https://www.nexusmods.com/skyrimspecialedition/mods/52130","1.4.0.0","Apothecary - An Alchemy Overhaul-52130-1-4-0-1715110281.7z"
"+","Arena - An Encounter Zone Overhaul",33487,"https://www.nexusmods.com/skyrimspecialedition/mods/33487","1.2.0.0","Arena - An Encounter Zone Overhaul-33487-1-2-0-1687450157.7z"
"+","Blade and Blunt - A Combat Overhaul",34549,"https://www.nexusmods.com/skyrimspecialedition/mods/34549","3.7.2.0","Blade and Blunt - A Combat Overhaul-34549-3-7-2-1715782242.7z"
"+","Blade and Blunt VR",120494,"https://www.nexusmods.com/skyrimspecialedition/mods/120494","1.0.1.0","Blade and Blunt VR-120494-1-0-1-1717471496.7z"
"+","Forceful Tongue - Shouts Overhaul",36276,"https://www.nexusmods.com/skyrimspecialedition/mods/36276","3.0.9.1","Forceful Tongue - Shouts Overhaul-36276-3-0-9-1-1677895920.7z"
"+","Gourmet - A Cooking Overhaul",96876,"https://www.nexusmods.com/skyrimspecialedition/mods/96876","1.1.12.0","Gourmet - A Cooking Overhaul-96876-1-1-12-1715039003.7z"
"+","Kanjs - AIO Soup and Stew Gourmet Patch",113110,"https://www.nexusmods.com/skyrimspecialedition/mods/113110","1.0.0.0","Kanjs - AIO Soup and Stew Gourmet Patch-113110-1-0-1709602652.zip"
"+","Manbeast - A Werewolf Overhaul",44746,"https://www.nexusmods.com/skyrimspecialedition/mods/44746","2.1.1.0","Manbeast - A Werewolf Overhaul-44746-2-1-1-1700174116.rar"
"+","Mundus - A Standing Stone Overhaul",33411,"https://www.nexusmods.com/skyrimspecialedition/mods/33411","1.13.1.0","Mundus - A Standing Stone Overhaul-33411-1-13-1-1719512248.7z"
"+","Pilgrim - A Religion Overhaul",54099,"https://www.nexusmods.com/skyrimspecialedition/mods/54099","1.2.2.0","Pilgrim - A Religion Overhaul-54099-1-2-2-1707509859.7z"
"+","Scion - A Vampire Overhaul",41639,"https://www.nexusmods.com/skyrimspecialedition/mods/41639","2.2.2.0","Scion - A Vampire Overhaul-41639-2-2-2-1707518011.7z"
"+","Sorcerer - A Staff and Scroll Overhaul",95196,"https://www.nexusmods.com/skyrimspecialedition/mods/95196","1.0.0.0","Sorcerer - A Staff and Scroll Overhaul-95196-1-0-0-1688744197.7z"
"+","Sorcerer - The Great City of Winterhold",95212,"https://www.nexusmods.com/skyrimspecialedition/mods/95212","1.0.0.0","Sorcerer - The Great City of Winterhold Patch-95212-1-0-0-1688742240.7z"
"+","Sorcerer - JK's College of Winterhold",95212,"https://www.nexusmods.com/skyrimspecialedition/mods/95212","1.0.1.0","Sorcerer - JK's COW Patch-95212-1-0-1-1689050271.7z"
"+","Thaumaturgy - An Enchanting Overhaul",57138,"https://www.nexusmods.com/skyrimspecialedition/mods/57138","1.4.5.0","Thaumaturgy - An Enchanting Overhaul-57138-1-4-5-1701447165.7z"
"+","Archery",10926,"https://www.nexusmods.com/skyrimspecialedition/mods/10926","2.5.0.0","Archery 2.5-10926-2-5.7z"
"+","Artificer - An Artifact Overhaul",99619,"https://www.nexusmods.com/skyrimspecialedition/mods/99619","1.0.11.0","Artificer - An Artifact Overhaul-99619-1-0-11-1707516439.rar"
"+","Artificer - USSEP",99619,"https://www.nexusmods.com/skyrimspecialedition/mods/99619","1.0.1.0","Artificer - USSEP-99619-1-0-1-1695005776.rar"
"+","Artificer - Xavbio Textures Addon",99619,"https://www.nexusmods.com/skyrimspecialedition/mods/99619","1.0.11.0","Artificer - Xavbio Textures Addon HalfRes-99619-1-0-11-1715538982.rar"
"+","Campfire - Complete Camping System (Supports Skyrim VR)",667,"https://www.nexusmods.com/skyrimspecialedition/mods/667","1.12.1.0SEVR","Campfire 1.12.1SEVR Release-667-1-12-1SEVR.zip"
"+","ElSopa - Campfire HD SE",24511,"https://www.nexusmods.com/skyrimspecialedition/mods/24511","1.0.0.0","ElSopa - 2k Campfire Clean Waterskin-24511-1-0-1595786714.7z"
"+","Dragon Souls to Perk Points",2879,"https://www.nexusmods.com/skyrimspecialedition/mods/2879","3.0.0.0","Dragon Souls to Perk Points - 3.0-2879-3-0-1711614179.zip"
"+","Experience",17751,"https://www.nexusmods.com/skyrimspecialedition/mods/17751","3.4.5.0","Experience-17751-3-4-5-1724107598.7z"
"+","Experience - MCM",65880,"https://www.nexusmods.com/skyrimspecialedition/mods/65880","1.4.0.0","Experience - MCM-65880-1-4-0-1719661135.7z"
"+","GIST - Genuinely Intelligent Soul Trap SE",15755,"https://www.nexusmods.com/skyrimspecialedition/mods/15755","1.3.0.0","GIST Soul Trap-15755-1-3.zip"
"+","Immersive Speech Dialogues",42090,"https://www.nexusmods.com/skyrimspecialedition/mods/42090","2.0.0.0","Immersive Speech Dialogues-42090-2-0-1711640226.zip"
"+","Immersive Rejections",67930,"https://www.nexusmods.com/skyrimspecialedition/mods/67930","1.13.0.0","Immersive Rejections-67930-1-13-1705424529.rar"
"+","NPCs Learn to Aim",117908,"https://www.nexusmods.com/skyrimspecialedition/mods/117908","1.0.3.0","NPCs Learn to Aim-117908-1-1-0-1717797901.zip"
"+","NPC Mage Balance FIX - Eslfied",107812,"https://www.nexusmods.com/skyrimspecialedition/mods/107812","1.0.0.0","NPC Mage Balance FIX - Eslfied - 0.5 to 1.0-107812-1-0-1703622762.zip"
"+","NPCs Take Cover - Smarter Anti-Cheese AI",111890,"https://www.nexusmods.com/skyrimspecialedition/mods/111890","f1.01","NPCs Take Cover-111890-1-01-1710750755.rar"
"+","NPCs Wear Amulets of Mara PLUS",66125,"https://www.nexusmods.com/skyrimspecialedition/mods/66125","f2.03","NPCs Wear Amulets of Mara-66125-2-03-1677535055.zip"
"+","Pseudo Physical Weapon Collision and Parry AE SE VR",100781,"https://www.nexusmods.com/skyrimspecialedition/mods/100781","1.0.1.0","Pseudo Physical Weapon Collision and Parry VR-100781-1-0-1-1704870681.zip"
"+","Pseudo Physical Weapon Collision and Parry AE SE VR - No Slow Motion",100781,"https://www.nexusmods.com/skyrimspecialedition/mods/100781","1.0.1.0","Pseudo Physical Weapon Collision and Parry VR-100781-1-0-1-1704870681.zip"
"+","Realistic AI Detection SE (better sneaking)",2345,"https://www.nexusmods.com/skyrimspecialedition/mods/2345","2.0.0.0","Realistic AI Detection 2 SE - Medium Interior Medium Exterior-2345-2-0.zip"
"+","Realistic Ragdolls and Force",1439,"https://www.nexusmods.com/skyrimspecialedition/mods/1439","1.92.0.0","Realistic Ragdolls and Force SE-1439-1-92.zip"
"+","Scared of Shootings - NPCs react to aiming bows",105622,"https://www.nexusmods.com/skyrimspecialedition/mods/105622","0.3.0.0","Scared of Shootings - NPCs react to aiming bows-105622-0-3-1714715241.7z"
"+","Sensible Bribes - Based on Speechcraft Not Level",55450,"https://www.nexusmods.com/skyrimspecialedition/mods/55450","1.0.0.0","Sensible Bribes-55450-1-0-1631440752.zip"
"+","Skyrim on Skooma",80975,"https://www.nexusmods.com/skyrimspecialedition/mods/80975","69.69.0.0","Skyrim on Skooma-80975-69-69-1711962049.rar"
"+","Smart NPC Potions - Enemies Use Potions and Poisons",40102,"https://www.nexusmods.com/skyrimspecialedition/mods/40102","1.11.0.0","Smart NPC Potions-40102-1-11-1665590557.zip"
"+","Sun Affects NPC Vampires",47277,"https://www.nexusmods.com/skyrimspecialedition/mods/47277","2.0.0.0","Sun Affects NPC Vampires-47277-2-01-1701509961.zip"
"+","Trade and Barter",23081,"https://www.nexusmods.com/skyrimspecialedition/mods/23081","2.0.0.0","Trade and Barter SE-23081-2-0-1549045766.7z"
"+","Animals_separator",-1,"","",""
"+","Fluffworks (Fluffy Animals)",56361,"https://www.nexusmods.com/skyrimspecialedition/mods/56361","1.1.0.0f","Fluffworks Quality-56361-1-1f-1646241621.7z"
"+","Dynamic Animal Variants SPID",72978,"https://www.nexusmods.com/skyrimspecialedition/mods/72978","1.2.1.0","Dynamic Animal Variants (1.2.1)-72978-1-2-1-1661124344.7z"
"+","Dynamic Animal Variants SPID - Fluffworks",72978,"https://www.nexusmods.com/skyrimspecialedition/mods/72978","1.2.1.0","Compatibility Patch - Fluffworks (Fluffy Animals)-72978-1-2-1-1676688425.7z"
"+","Dynamic Animal Variants - Cows Bulls and Calves",101853,"https://www.nexusmods.com/skyrimspecialedition/mods/101853","1.4.0.0","Dynamic Animal Variants - Cows Bulls and Calves-101853-1-4-1697135376.rar"
"+","Chickens and Chicks- Mihail Monsters and Animals",92658,"https://www.nexusmods.com/skyrimspecialedition/mods/92658","1.0.0.0","chickens and chicks (se-ae)-92658-1-1685678168.rar"
"+","Optimized Meshes - Chickens and Chicks",95363,"https://www.nexusmods.com/skyrimspecialedition/mods/95363","1.0.0.0","Optimized Meshes - chickens and chicks (se-ae)-95363-1-0-1689241656.zip"
"+","Cow Replacer- Mihail Monsters and Animals",87958,"https://www.nexusmods.com/skyrimspecialedition/mods/87958","1.0.0.0","cow replacer (se-ae)-87958-1-1679979408.rar"
"+","Crows and Ravens- Mihail Monsters and Animals",98555,"https://www.nexusmods.com/skyrimspecialedition/mods/98555","1.0.0.0","Crows and Ravens (SE-AE)-98555-1-1692315713.rar"
"+","Capital Windhelm Expansion - Mihail Crows Patch",129768,"https://www.nexusmods.com/skyrimspecialedition/mods/129768","1.0.0.0","Windhelm Patch - ESL-129768-1-1727010793.zip"
"+","The Great Town of Ivarstead - Mihail Crows Patch",129768,"https://www.nexusmods.com/skyrimspecialedition/mods/129768","1.0.0.0","Ivarstead Patch - ESL Flag-129768-1-1727010764.zip"
"+","Edmond's Nature Series - BIRDS",123068,"https://www.nexusmods.com/skyrimspecialedition/mods/123068","f1.01","BIRDS-123068-v1-01-1721418424.rar"
"+","Emperor Penguins- Mihail Monsters and Animals",62696,"https://www.nexusmods.com/skyrimspecialedition/mods/62696","1.0.0.0","emperor penguins se-62696-1-1643378177.rar"
"+","Frogs - Mihail Monsters and Animals",120998,"https://www.nexusmods.com/skyrimspecialedition/mods/120998","1.0.0.0","Frogs (se-ae)- 2k textures-120998-1-1717429204.rar"
"+","Hanging Dead Animals Replacer - Mihail's Shards of Immersion",103463,"https://www.nexusmods.com/skyrimspecialedition/mods/103463","1.0.0.0","hanging dead animals replacer (se-ae)-103463-1-1698434446.rar"
"+","Optimized Meshes - Hanging Dead Pheasants Replacer",95554,"https://www.nexusmods.com/skyrimspecialedition/mods/95554","1.0.0.0","Optimized Meshes - hanging dead pheasant replacer-95554-1-0-1689516025.zip"
"+","Fluffy Dead Rabbits",86990,"https://www.nexusmods.com/skyrimspecialedition/mods/86990","1.1.0.0","Fluffy Dead Rabbits-86990-1-3-1679237665.7z"
"+","Hanging Dead Chickens- Mihail's Shards of Immersion",82340,"https://www.nexusmods.com/skyrimspecialedition/mods/82340","1.0.0.0","hanging dead chickens (se-ae)-82340-1-1673192916.rar"
"+","Optimized Meshes - Hanging Dead Chickens",95578,"https://www.nexusmods.com/skyrimspecialedition/mods/95578","1.0.0.0","Optimized Meshes - hanging dead chickens (se-ae)-95578-1-0-1689030148.zip"
"+","Mihail's Hanging Dead Chickens (BOS Version)",91528,"https://www.nexusmods.com/skyrimspecialedition/mods/91528","1.0.0.0","Mihail's Hanging Dead Chickens (BOS Version)-91528-1-0-1684920104.7z"
